target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q13315_WT	Fold 4	1:175		-0.005714285714285714	0.9886363636363636	0.49714285714285716	0.9942857142857143	0.0	0.9942857142857143	0.0	0.9942857142857143	0.017142857142857144	0.9828571428571429
Q13315_WT	Fold 5	1:175		0.0	0.9943181818181818	0.5	1.0	0.0	0.9943181818181818	0.0	0.9971509971509972	0.9085714285714286	0.09142857142857143
Q13315_WT	Mean	-		0.23873100204860648	0.9909219311761686	0.5988571428571429	0.9977142857142857	0.2	0.9931623376623376	0.3	0.9954285620990492	0.19433497536945815	0.805665024630542
Q13315_WT	SD	-		0.2758415671043077	0.0025315062255139957	0.11159755196885895	0.002555506259999741	0.22360679774997896	0.0020658469494067035	0.3651483716701107	0.00127775139165844	0.32630036664262874	0.3263003666426287
Q13315_WT	Test set	55:49		0.0	0.47115384615384615	0.5	1.0	0.0	0.47115384615384615	0.0	0.6405228758169934	0.7226345083487941	0.27736549165120594
P78527_WT	Fold 1	5:40		0.42640143271122083	0.9111111111111111	0.6	1.0	0.2	0.9090909090909091	1.0	0.9523809523809523	0.21999999999999997	0.78
P78527_WT	Fold 2	5:39		0.3849741916091626	0.8863636363636364	0.6743589743589744	0.9487179487179487	0.4	0.925	0.5	0.9367088607594937	0.19487179487179487	0.8051282051282052
P78527_WT	Fold 3	4:40		0.48224282217041214	0.9318181818181818	0.625	1.0	0.25	0.9302325581395349	1.0	0.963855421686747	0.32499999999999996	0.675
P78527_WT	Fold 4	4:40		0.0	0.9090909090909091	0.5	1.0	0.0	0.9090909090909091	0.0	0.9523809523809523	0.34375	0.65625
P78527_WT	Fold 5	4:40		-0.06900655593423542	0.8636363636363636	0.475	0.95	0.0	0.9047619047619048	0.0	0.9268292682926829	0.2125	0.7875
P78527_WT	Mean	-		0.24492237811131198	0.9004040404040404	0.5748717948717949	0.9797435897435898	0.17	0.9156352562166516	0.5	0.9464310911001655	0.2592243589743589	0.740775641025641
P78527_WT	SD	-		0.21111154153732573	0.021314886550667406	0.0690677488688858	0.022650378956781753	0.14023789311975088	0.009171208390196367	0.408248290463863	0.011924500094935623	0.0567655815734298	0.0567655815734298
P78527_WT	Test set	150:37		0.5472532005431828	0.7593582887700535	0.8398198198198199	0.972972972972973	0.7066666666666667	0.45	0.9906542056074766	0.6153846153846154	0.07423423423423424	0.9257657657657657
Q13418_WT		0:8	Only one activity class in traing set for temporal split at 2013										
Q99759_WT		1:6	Not enough data in minority class of the training set for all 5 folds										
Q99759_WT	Fold 1	3:39		0.563092506371473	0.9523809523809523	0.6666666666666666	1.0	0.3333333333333333	0.9512195121951219	1.0	0.975	0.0	1.0
Q99759_WT	Fold 2	3:38		0.0	0.926829268292683	0.5	1.0	0.0	0.926829268292683	0.0	0.9620253164556963	0.15789473684210528	0.8421052631578948
Q99759_WT	Fold 3	3:38		0.37116611173587033	0.926829268292683	0.6535087719298246	0.9736842105263158	0.3333333333333333	0.9487179487179487	0.5	0.9610389610389611	0.12280701754385966	0.8771929824561403
Q99759_WT	Fold 4	3:38		0.37116611173587033	0.926829268292683	0.6535087719298246	0.9736842105263158	0.3333333333333333	0.9487179487179487	0.5	0.9610389610389611	0.14912280701754388	0.8508771929824561
Q99759_WT	Fold 5	3:38		0.2807017543859649	0.9024390243902439	0.6403508771929824	0.9473684210526315	0.3333333333333333	0.9473684210526315	0.3333333333333333	0.9473684210526315	0.29824561403508776	0.7017543859649122
Q99759_WT	Mean	-		0.3172252968458357	0.927061556329849	0.6228070175438596	0.9789473684210528	0.26666666666666666	0.9445706197952669	0.4666666666666667	0.96129433191725	0.1456140350877193	0.8543859649122808
Q99759_WT	SD	-		0.16744937834794138	0.014419331750039194	0.05656591263787457	0.017977106606946677	0.12171612389003691	0.008177119394430447	0.2950204010522611	0.007983744922969148	0.08677858152771717	0.08677858152771718
Q99759_WT	Test set	1:6		-0.16666666666666666	0.7142857142857143	0.4166666666666667	0.8333333333333334	0.0	0.8333333333333334	0.0	0.8333333333333334	0.5	0.5
Q99755_WT		0:1	Only one activity class in traing set for temporal split at 2013										
Q99683_WT	Fold 1	3:10		0.778498944161523	0.9230769230769231	0.8333333333333333	1.0	0.6666666666666666	0.9090909090909091	1.0	0.9523809523809523	0.0	1.0
Q99683_WT	Fold 2	3:10		0.5270462766947299	0.8461538461538461	0.6666666666666666	1.0	0.3333333333333333	0.8333333333333334	1.0	0.9090909090909091	0.2	0.8
Q99683_WT	Fold 3	3:10		0.6928203230275508	0.8461538461538461	0.9	0.8	1.0	1.0	0.6	0.888888888888889	0.05	0.95
Q99683_WT	Fold 4	2:10		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q99683_WT	Fold 5	3:9		0.5222329678670935	0.8333333333333334	0.6666666666666666	1.0	0.3333333333333333	0.8181818181818182	1.0	0.9	0.2592592592592593	0.7407407407407407
Q99683_WT	Mean	-		0.7041197023501794	0.8897435897435898	0.8133333333333332	0.96	0.6666666666666667	0.9121212121212121	0.9199999999999999	0.93007215007215	0.10185185185185186	0.8981481481481481
Q99683_WT	SD	-		0.16209199053681933	0.05809451442039805	0.11956712046501872	0.07302967433402213	0.2721655269759087	0.07128193440152462	0.1460593486680443	0.03747931549701481	0.09818890372083967	0.09818890372083966
Q99683_WT	Test set	42:80		0.10774031986189252	0.6639344262295082	0.5175595238095239	0.9875	0.047619047619047616	0.6638655462184874	0.6666666666666666	0.7939698492462312	0.4647321428571428	0.5352678571428572
Q99640_WT		4:42	Not enough data in minority class of the training set for all 5 folds										
Q92918_WT	Fold 1	3:9		0.816496580927726	0.9166666666666666	0.9444444444444444	0.8888888888888888	1.0	1.0	0.75	0.9411764705882353	0.03703703703703704	0.962962962962963
Q92918_WT	Fold 2	4:8		0.6324555320336759	0.8333333333333334	0.75	1.0	0.5	0.8	1.0	0.888888888888889	0.28125	0.71875
Q92918_WT	Fold 3	4:8		0.6324555320336759	0.8333333333333334	0.75	1.0	0.5	0.8	1.0	0.888888888888889	0.4375	0.5625
Q92918_WT	Fold 4	4:8		0.0	0.6666666666666666	0.5	1.0	0.0	0.6666666666666666	0.0	0.8	0.21875	0.78125
Q92918_WT	Fold 5	4:8		0.25	0.6666666666666666	0.625	0.75	0.5	0.75	0.5	0.75	0.3125	0.6875
Q92918_WT	Mean	-		0.46628152899901554	0.7833333333333333	0.7138888888888889	0.9277777777777778	0.5	0.8033333333333333	0.65	0.8537908496732026	0.2574074074074074	0.7425925925925926
Q92918_WT	SD	-		0.2714388651975394	0.0912870929175277	0.13503924136271991	0.09015304773805989	0.28867513459481287	0.10018501403422089	0.3415650255319866	0.06293645928067441	0.11978765947254873	0.11978765947254875
Q92918_WT	Test set	8:9		0.05555555555555555	0.5294117647058824	0.5277777777777778	0.5555555555555556	0.5	0.5555555555555556	0.5	0.5555555555555556	0.4583333333333333	0.5416666666666667
Q92630_WT	Fold 1	5:14		0.8640987597877148	0.9473684210526315	0.9	1.0	0.8	0.9333333333333333	1.0	0.9655172413793104	0.014285714285714282	0.9857142857142858
Q92630_WT	Fold 2	5:14		0.18571428571428572	0.6842105263157895	0.5928571428571429	0.7857142857142857	0.4	0.7857142857142857	0.4	0.7857142857142857	0.19285714285714284	0.8071428571428572
Q92630_WT	Fold 3	5:14		0.724568837309472	0.8947368421052632	0.8	1.0	0.6	0.875	1.0	0.9333333333333333	0.16428571428571428	0.8357142857142856
Q92630_WT	Fold 4	5:13		0.7211102550927979	0.8888888888888888	0.8	1.0	0.6	0.8666666666666667	1.0	0.9285714285714286	0.23076923076923073	0.7692307692307692
Q92630_WT	Fold 5	5:13		0.7211102550927979	0.8888888888888888	0.8	1.0	0.6	0.8666666666666667	1.0	0.9285714285714286	0.12307692307692308	0.8769230769230769
Q92630_WT	Mean	-		0.6433204785994137	0.8608187134502924	0.7785714285714285	0.9571428571428571	0.6000000000000001	0.8654761904761905	0.8800000000000001	0.9083415435139575	0.14505494505494504	0.8549450549450549
Q92630_WT	SD	-		0.21480621951662277	0.0830738753547591	0.09184429296183767	0.07824607964359516	0.11547005383792516	0.04293423401542537	0.21908902300206645	0.0573724539581934	0.06780540359671502	0.06780540359671507
Q92630_WT	Test set	37:98		0.24752155140467175	0.7407407407407407	0.5943188086045229	0.9183673469387755	0.2702702702702703	0.7692307692307693	0.5555555555555556	0.8372093023255814	0.41298952013237733	0.5870104798676228
Q16832_WT	Fold 1	4:9		0.17766726362967536	0.6923076923076923	0.5694444444444444	0.8888888888888888	0.25	0.7272727272727273	0.5	0.7999999999999999	0.16666666666666666	0.8333333333333333
Q16832_WT	Fold 2	4:9		0.6396021490668313	0.8461538461538461	0.75	1.0	0.5	0.8181818181818182	1.0	0.9	0.1388888888888889	0.8611111111111112
Q16832_WT	Fold 3	4:9		-0.19245008972987526	0.6153846153846154	0.4444444444444444	0.8888888888888888	0.0	0.6666666666666666	0.0	0.761904761904762	0.6388888888888888	0.3611111111111111
Q16832_WT	Fold 4	4:9		0.03042903097250923	0.6153846153846154	0.5138888888888888	0.7777777777777778	0.25	0.7	0.3333333333333333	0.7368421052631577	0.4444444444444444	0.5555555555555556
Q16832_WT	Fold 5	4:9		0.42600643361512924	0.7692307692307693	0.6944444444444444	0.8888888888888888	0.5	0.8	0.6666666666666666	0.8421052631578948	0.2222222222222222	0.7777777777777777
Q16832_WT	Mean	-		0.216250957510854	0.7076923076923076	0.5944444444444444	0.888888888888889	0.3	0.7424242424242424	0.5	0.8081704260651629	0.32222222222222224	0.6777777777777777
Q16832_WT	SD	-		0.26654537668072087	0.08189086883421184	0.10312753301540584	0.06415002990995841	0.17078251276599332	0.05295087847305521	0.3042903097250923	0.053039671800591916	0.17465427342706918	0.17465427342706916
Q16832_WT	Test set	86:93		-0.016991509021963364	0.49162011173184356	0.49149787446861715	0.4946236559139785	0.4883720930232558	0.5111111111111111	0.47191011235955055	0.5027322404371585	0.47405601400350084	0.5259439859964992
Q16816_WT	Fold 1	2:10		-0.13483997249264842	0.75	0.45	0.9	0.0	0.8181818181818182	0.0	0.8571428571428572	0.15000000000000002	0.8500000000000001
Q16816_WT	Fold 2	2:10		0.6324555320336759	0.8333333333333334	0.9	0.8	1.0	1.0	0.5	0.888888888888889	0.05	0.95
Q16816_WT	Fold 3	1:10		0.0	0.9090909090909091	0.5	1.0	0.0	0.9090909090909091	0.0	0.9523809523809523	0.0	1.0
Q16816_WT	Fold 4	1:10		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q16816_WT	Fold 5	2:9		-0.2222222222222222	0.6363636363636364	0.3888888888888889	0.7777777777777778	0.0	0.7777777777777778	0.0	0.7777777777777778	0.3055555555555556	0.6944444444444444
Q16816_WT	Mean	-		0.255078667463761	0.8257575757575758	0.6477777777777778	0.8955555555555555	0.4	0.901010101010101	0.3	0.8952380952380953	0.10111111111111111	0.8988888888888888
Q16816_WT	SD	-		0.4363177170472149	0.11472542112727825	0.22936663553782707	0.086447967175675	0.4472135954999579	0.08337668497929289	0.3651483716701107	0.07015322346652791	0.10586698696969303	0.10586698696969302
Q16816_WT	Test set	7:39		0.0	0.8478260869565217	0.5	1.0	0.0	0.8478260869565217	0.0	0.9176470588235294	0.32234432234432236	0.6776556776556777
Q16659_WT		2:46	Not enough data in minority class for all 5 folds										
Q16644_WT		5:754	Not enough data in minority class of the training set for all 5 folds										
Q16620_WT	Fold 1	23:177		0.4771310300109636	0.91	0.6843527388847949	0.9774011299435028	0.391304347826087	0.9251336898395722	0.6923076923076923	0.9505494505494507	0.10562515352493246	0.8943748464750675
Q16620_WT	Fold 2	22:177		0.5398277421878012	0.914572864321608	0.7529532614278377	0.96045197740113	0.5454545454545454	0.9444444444444444	0.631578947368421	0.9523809523809524	0.07652799178222908	0.923472008217771
Q16620_WT	Fold 3	22:177		0.5398277421878012	0.914572864321608	0.7529532614278377	0.96045197740113	0.5454545454545454	0.9444444444444444	0.631578947368421	0.9523809523809524	0.05932203389830508	0.940677966101695
Q16620_WT	Fold 4	23:176		0.515140757611557	0.914572864321608	0.7060276679841897	0.9772727272727273	0.43478260869565216	0.9297297297297298	0.7142857142857143	0.9529085872576177	0.10103754940711462	0.8989624505928854
Q16620_WT	Fold 5	23:176		0.49214277000893025	0.9095477386934674	0.7031867588932806	0.9715909090909091	0.43478260869565216	0.9293478260869565	0.6666666666666666	0.95	0.09856719367588934	0.9014328063241106
Q16620_WT	Mean	-		0.5128140084014107	0.9126532663316581	0.7198947377235881	0.9694337442218799	0.4703557312252964	0.9346200269090297	0.667283593599383	0.9516439885137947	0.08821598445769412	0.9117840155423058
Q16620_WT	SD	-		0.022969082232219388	0.002150143152882918	0.02556174824556211	0.006963314838320125	0.057821102127777815	0.007469271035670405	0.029959497628666013	0.0010477080584741694	0.01605245972508517	0.016052459725085205
Q16620_WT	Test set	52:65		0.17635779258631346	0.5982905982905983	0.5557692307692308	0.9384615384615385	0.17307692307692307	0.5865384615384616	0.6923076923076923	0.7218934911242604	0.4952662721893491	0.504733727810651
Q16584_WT	Fold 1	6:11		0.8740073734751262	0.9411764705882353	0.9166666666666667	1.0	0.8333333333333334	0.9166666666666666	1.0	0.9565217391304348	0.015151515151515148	0.9848484848484849
Q16584_WT	Fold 2	5:11		0.7644707871564383	0.875	0.9090909090909092	0.8181818181818182	1.0	1.0	0.7142857142857143	0.9	0.18181818181818182	0.8181818181818182
Q16584_WT	Fold 3	5:11		0.8563488385776753	0.9375	0.9	1.0	0.8	0.9166666666666666	1.0	0.9565217391304348	0.0	1.0
Q16584_WT	Fold 4	6:10		0.7333333333333333	0.875	0.8666666666666667	0.9	0.8333333333333334	0.9	0.8333333333333334	0.9	0.08333333333333334	0.9166666666666666
Q16584_WT	Fold 5	6:10		0.7333333333333333	0.875	0.8666666666666667	0.9	0.8333333333333334	0.9	0.8333333333333334	0.9	0.06666666666666667	0.9333333333333335
Q16584_WT	Mean	-		0.7922987331751814	0.9007352941176471	0.8918181818181818	0.9236363636363636	0.8600000000000001	0.9266666666666665	0.8761904761904763	0.9226086956521738	0.06939393939393938	0.9306060606060607
Q16584_WT	SD	-		0.055538198924068576	0.028792500305075314	0.01935602354263191	0.06311474530076283	0.06497862896539308	0.03415650255319866	0.10045249099870945	0.02527729018043241	0.058592824385608054	0.05859282438560805
Q16584_WT	Test set	16:26		0.2850438562747845	0.6666666666666666	0.5625	1.0	0.125	0.65	1.0	0.787878787878788	0.4519230769230769	0.5480769230769231
Q16566_WT		0:16	Only one activity class in traing set for temporal split at 2013										
Q16513_WT	Fold 1	19:134		0.51896849699171	0.9019607843137255	0.7407698350353495	0.9552238805970149	0.5263157894736842	0.9343065693430657	0.625	0.9446494464944649	0.1072270227808327	0.8927729772191674
Q16513_WT	Fold 2	20:133		0.7545487073178603	0.9477124183006536	0.8424812030075188	0.9849624060150376	0.7	0.9562043795620438	0.875	0.9703703703703703	0.11710526315789477	0.8828947368421052
Q16513_WT	Fold 3	20:133		0.5622858823888739	0.9150326797385621	0.6962406015037594	0.9924812030075187	0.4	0.9166666666666666	0.8888888888888888	0.9530685920577616	0.1593984962406015	0.8406015037593985
Q16513_WT	Fold 4	20:133		0.6278242811711725	0.9215686274509803	0.7849624060150375	0.9699248120300752	0.6	0.9416058394160584	0.75	0.9555555555555555	0.09605263157894736	0.9039473684210525
Q16513_WT	Fold 5	20:133		0.5676125979095539	0.9150326797385621	0.7174812030075188	0.9849624060150376	0.45	0.9225352112676056	0.8181818181818182	0.9527272727272726	0.10112781954887219	0.8988721804511278
Q16513_WT	Mean	-		0.606247993155834	0.9202614379084967	0.7563870497138367	0.9775109415329368	0.5352631578947369	0.9342637332510881	0.7914141414141415	0.9552742474410849	0.1161822466614297	0.8838177533385704
Q16513_WT	SD	-		0.07472361231573542	0.013813392143047793	0.04761636930306213	0.012175246886402034	0.09744662577712096	0.012796583519990279	0.08814120134006204	0.007661706215213457	0.020738568742602256	0.020738568742602253
Q16513_WT	Test set	11:14		-0.2613866510869666	0.48	0.42857142857142855	0.8571428571428571	0.0	0.5217391304347826	0.0	0.6486486486486486	0.3831168831168831	0.6168831168831168
Q16512_WT	Fold 1	2:10		0.674199862463242	0.9166666666666666	0.75	1.0	0.5	0.9090909090909091	1.0	0.9523809523809523	0.05	0.95
Q16512_WT	Fold 2	2:10		0.4	0.8333333333333334	0.7	0.9	0.5	0.9	0.5	0.9	0.1	0.9
Q16512_WT	Fold 3	1:10		0.0	0.9090909090909091	0.5	1.0	0.0	0.9090909090909091	0.0	0.9523809523809523	0.2	0.8
Q16512_WT	Fold 4	1:10		0.0	0.9090909090909091	0.5	1.0	0.0	0.9090909090909091	0.0	0.9523809523809523	0.1	0.9
Q16512_WT	Fold 5	2:9		0.6236095644623235	0.8181818181818182	0.8888888888888888	0.7777777777777778	1.0	1.0	0.5	0.8750000000000001	0.0	1.0
Q16512_WT	Mean	-		0.3395618853851131	0.8772727272727273	0.6677777777777778	0.9355555555555556	0.4	0.9254545454545454	0.4	0.9264285714285714	0.09000000000000001	0.9100000000000001
Q16512_WT	SD	-		0.26674675049657115	0.03872785760137535	0.13722709543003744	0.08022601817222108	0.34156502553198664	0.03417665982999197	0.3415650255319866	0.02989968109704871	0.060553007081949835	0.06055300708194982
Q16512_WT	Test set	14:31		0.320920602677035	0.7333333333333333	0.5714285714285714	1.0	0.14285714285714285	0.7209302325581395	1.0	0.8378378378378378	0.4389400921658986	0.5610599078341014
Q16288_WT	Fold 1	23:126		0.5718121011418265	0.8993288590604027	0.7449965493443754	0.9682539682539683	0.5217391304347826	0.9172932330827067	0.75	0.942084942084942	0.13285024154589373	0.8671497584541062
Q16288_WT	Fold 2	23:126		0.4126787621135931	0.8657718120805369	0.6718426501035196	0.9523809523809523	0.391304347826087	0.8955223880597015	0.6	0.923076923076923	0.1756383712905452	0.8243616287094548
Q16288_WT	Fold 3	23:126		0.289206602364747	0.8389261744966443	0.6204278812974465	0.9365079365079365	0.30434782608695654	0.8805970149253731	0.4666666666666667	0.9076923076923077	0.17218771566597652	0.8278122843340235
Q16288_WT	Fold 4	22:126		0.3841413658136734	0.8648648648648649	0.6580086580086579	0.9523809523809523	0.36363636363636365	0.8955223880597015	0.5714285714285714	0.923076923076923	0.1616161616161616	0.8383838383838383
Q16288_WT	Fold 5	23:125		0.41212292938452855	0.8648648648648649	0.6716521739130434	0.952	0.391304347826087	0.8947368421052632	0.6	0.9224806201550387	0.1787826086956522	0.8212173913043478
Q16288_WT	Mean	-		0.4139923521636737	0.8667513150734628	0.6733855825334085	0.9523047619047619	0.3944664031620554	0.8967343732465493	0.5976190476190477	0.9236823432172269	0.16421501976284586	0.8357849802371542
Q16288_WT	SD	-		0.08304101212335008	0.017529078865478095	0.03691089234351438	0.00916534565254061	0.06492327980846534	0.010723875218373606	0.0827302440034157	0.009970908405497905	0.01525764761067703	0.015257647610677012
Q16288_WT	Test set	48:70		0.24357710482816866	0.6440677966101694	0.569047619047619	0.9714285714285714	0.16666666666666666	0.6296296296296297	0.8	0.7640449438202247	0.4660714285714286	0.5339285714285715
Q15831_WT		1:6	Not enough data in minority class of the training set for all 5 folds										
Q15831_WT	Fold 1	1:9		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.2222222222222222	0.7777777777777778
Q15831_WT	Fold 2	1:9		-0.1111111111111111	0.8	0.4444444444444444	0.8888888888888888	0.0	0.8888888888888888	0.0	0.8888888888888888	0.8888888888888888	0.1111111111111111
Q15831_WT	Fold 3	1:9		-0.16666666666666666	0.7	0.3888888888888889	0.7777777777777778	0.0	0.875	0.0	0.823529411764706	0.2222222222222222	0.7777777777777778
Q15831_WT	Fold 4	2:8		0.0	0.8	0.5	1.0	0.0	0.8	0.0	0.888888888888889	0.25	0.75
Q15831_WT	Fold 5	2:8		0.2182178902359924	0.7	0.625	0.75	0.5	0.8571428571428571	0.3333333333333333	0.7999999999999999	0.625	0.375
Q15831_WT	Mean	-		-0.01191197750835708	0.78	0.4916666666666666	0.8833333333333332	0.1	0.8642063492063491	0.06666666666666667	0.869735122119023	0.4416666666666667	0.5583333333333333
Q15831_WT	SD	-		0.12043880075815341	0.06831300510639735	0.07154238434104392	0.09675815168602318	0.18257418583505536	0.03209170271350501	0.12171612389003691	0.04788635434123514	0.2472066162365221	0.2472066162365221
Q15831_WT	Test set	1:6		0.0	0.8571428571428571	0.5	1.0	0.0	0.8571428571428571	0.0	0.923076923076923	1.0	0.0
Q15759_WT	Fold 1	8:28		0.4488328116984573	0.8333333333333334	0.6696428571428572	0.9642857142857143	0.375	0.84375	0.75	0.8999999999999999	0.06696428571428571	0.9330357142857143
Q15759_WT	Fold 2	9:27		0.5101127853361851	0.8333333333333334	0.7037037037037037	0.9629629629629629	0.4444444444444444	0.8387096774193549	0.8	0.896551724137931	0.13991769547325103	0.8600823045267489
